daily_price,date,commodity_id,commodity_name,avg_value,max_value,min_value,city_id,city_name
13250,2025-01-01,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14000,2025-01-02,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14125,2025-01-03,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14000,2025-01-04,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14500,2025-01-05,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14625,2025-01-06,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14833,2025-01-07,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14500,2025-01-08,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14500,2025-01-09,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14625,2025-01-10,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14500,2025-01-11,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
13750,2025-01-12,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14625,2025-01-13,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14750,2025-01-14,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14667,2025-01-15,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14750,2025-01-16,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14750,2025-01-17,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14750,2025-01-18,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14333,2025-01-19,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14750,2025-01-20,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14667,2025-01-21,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14750,2025-01-22,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14750,2025-01-23,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14750,2025-01-24,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14000,2025-01-25,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14250,2025-01-26,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
14667,2025-01-27,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
15667,2025-01-28,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
15000,2025-01-29,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
15000,2025-01-30,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
15000,2025-01-31,1,Beras IR. I (IR 64),14551,15667,13250,5,Jakarta Utara
15000,2025-01-01,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
15200,2025-01-02,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
15200,2025-01-03,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
15000,2025-01-04,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14667,2025-01-05,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14600,2025-01-06,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14750,2025-01-07,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14750,2025-01-08,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14750,2025-01-09,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14000,2025-01-10,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14750,2025-01-11,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14667,2025-01-12,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14260,2025-01-13,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14700,2025-01-14,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14875,2025-01-15,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14700,2025-01-16,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14700,2025-01-17,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14125,2025-01-18,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14625,2025-01-19,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14700,2025-01-20,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14167,2025-01-21,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14125,2025-01-22,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14125,2025-01-23,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14125,2025-01-24,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
13750,2025-01-25,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14000,2025-01-26,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14167,2025-01-27,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14667,2025-01-28,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14667,2025-01-29,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14667,2025-01-30,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14667,2025-01-31,2,Beras IR. II (IR 64) Ramos,14553,15200,13750,5,Jakarta Utara
14250,2025-01-01,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
15000,2025-01-02,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
15000,2025-01-03,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
12000,2025-01-04,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
12000,2025-01-05,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
14000,2025-01-06,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
13500,2025-01-07,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
13833,2025-01-08,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
13833,2025-01-09,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
13833,2025-01-10,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
13833,2025-01-11,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
13250,2025-01-12,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
13833,2025-01-13,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
14000,2025-01-14,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
14000,2025-01-15,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
14000,2025-01-16,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
14000,2025-01-17,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
14000,2025-01-18,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
13500,2025-01-19,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
14000,2025-01-20,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
14000,2025-01-21,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
14000,2025-01-22,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
14000,2025-01-23,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
14000,2025-01-24,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
13500,2025-01-25,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
13750,2025-01-26,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
14000,2025-01-27,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
14500,2025-01-28,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
15500,2025-01-29,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
15500,2025-01-30,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
15500,2025-01-31,3,Beras IR. III (IR 64),13997,15500,12000,5,Jakarta Utara
14500,2025-01-01,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15100,2025-01-02,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15000,2025-01-03,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15500,2025-01-04,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15333,2025-01-05,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15400,2025-01-06,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15667,2025-01-07,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15500,2025-01-08,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15667,2025-01-09,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15400,2025-01-10,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15500,2025-01-11,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15333,2025-01-12,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15400,2025-01-13,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15400,2025-01-14,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15500,2025-01-15,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15400,2025-01-16,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15750,2025-01-17,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15700,2025-01-18,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15500,2025-01-19,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15600,2025-01-20,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15500,2025-01-21,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15700,2025-01-22,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15750,2025-01-23,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15600,2025-01-24,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15500,2025-01-25,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15500,2025-01-26,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15500,2025-01-27,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15500,2025-01-28,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15667,2025-01-29,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15500,2025-01-30,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
15500,2025-01-31,4,Beras Muncul .I,15463,15750,14500,5,Jakarta Utara
14500,2025-01-01,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16000,2025-01-02,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16000,2025-01-03,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16000,2025-01-04,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16000,2025-01-05,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16400,2025-01-06,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16500,2025-01-07,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16500,2025-01-08,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16500,2025-01-09,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16250,2025-01-10,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16500,2025-01-11,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16000,2025-01-12,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16400,2025-01-13,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16400,2025-01-14,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16500,2025-01-15,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16400,2025-01-16,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16400,2025-01-17,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16250,2025-01-18,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16000,2025-01-19,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16400,2025-01-20,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16333,2025-01-21,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16250,2025-01-22,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16250,2025-01-23,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16250,2025-01-24,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
15500,2025-01-25,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
15500,2025-01-26,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16333,2025-01-27,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16667,2025-01-28,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16667,2025-01-29,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16667,2025-01-30,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
16667,2025-01-31,5,Beras IR 42/Pera,16225,16667,14500,5,Jakarta Utara
14500,2025-01-01,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16333,2025-01-02,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16417,2025-01-03,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
17333,2025-01-04,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
17000,2025-01-05,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16417,2025-01-06,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
15500,2025-01-07,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16400,2025-01-08,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
15500,2025-01-09,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16000,2025-01-10,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16000,2025-01-11,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16750,2025-01-12,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16333,2025-01-13,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16417,2025-01-14,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16500,2025-01-15,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16417,2025-01-16,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
15700,2025-01-17,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16100,2025-01-18,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16700,2025-01-19,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16417,2025-01-20,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16125,2025-01-21,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16100,2025-01-22,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
15125,2025-01-23,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16100,2025-01-24,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16667,2025-01-25,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16667,2025-01-26,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16250,2025-01-27,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
17000,2025-01-28,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
16000,2025-01-29,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
17000,2025-01-30,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
17000,2025-01-31,6,Beras Setra I/Premium,16283,17333,14500,5,Jakarta Utara
17500,2025-01-01,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
17500,2025-01-02,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
17500,2025-01-03,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
17000,2025-01-04,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
18500,2025-01-05,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
18750,2025-01-06,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
19000,2025-01-07,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
19000,2025-01-08,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
19000,2025-01-09,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
19000,2025-01-10,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
19000,2025-01-11,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
19500,2025-01-12,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
19000,2025-01-13,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
19000,2025-01-14,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
18000,2025-01-15,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
18250,2025-01-16,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
18250,2025-01-17,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
18250,2025-01-18,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
18333,2025-01-19,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
18250,2025-01-20,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
18000,2025-01-21,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
19000,2025-01-22,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
19000,2025-01-23,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
19000,2025-01-24,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
19500,2025-01-25,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
19500,2025-01-26,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
19000,2025-01-27,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
18333,2025-01-28,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
18333,2025-01-29,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
18333,2025-01-30,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
18333,2025-01-31,7,Minyak Goreng (Kuning/Curah),18546,19500,17000,5,Jakarta Utara
70000,2025-01-01,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
78333,2025-01-02,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
78333,2025-01-03,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
80000,2025-01-04,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
85000,2025-01-05,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
81667,2025-01-06,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
77500,2025-01-07,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
78000,2025-01-08,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
80000,2025-01-09,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
82000,2025-01-10,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
78000,2025-01-11,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
75000,2025-01-12,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
80000,2025-01-13,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
78333,2025-01-14,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
79000,2025-01-15,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
79167,2025-01-16,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
79000,2025-01-17,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
80000,2025-01-18,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
79000,2025-01-19,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
77500,2025-01-20,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
77500,2025-01-21,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
78000,2025-01-22,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
75000,2025-01-23,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
76000,2025-01-24,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
73333,2025-01-25,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
73333,2025-01-26,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
73750,2025-01-27,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
77500,2025-01-28,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
76667,2025-01-29,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
77500,2025-01-30,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
77500,2025-01-31,8,Cabe Merah Keriting,77804,85000,70000,5,Jakarta Utara
65000,2025-01-01,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
74000,2025-01-02,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
75000,2025-01-03,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
80000,2025-01-04,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
80000,2025-01-05,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
78000,2025-01-06,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
57501,2025-01-07,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
77500,2025-01-08,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
76667,2025-01-09,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
72500,2025-01-10,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
75000,2025-01-11,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
72500,2025-01-12,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
74000,2025-01-13,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
76000,2025-01-14,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
85000,2025-01-15,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
74000,2025-01-16,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
72500,2025-01-17,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
75000,2025-01-18,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
74000,2025-01-19,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
72000,2025-01-20,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
76667,2025-01-21,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
67500,2025-01-22,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
63333,2025-01-23,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
67500,2025-01-24,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
70000,2025-01-25,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
73333,2025-01-26,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
70000,2025-01-27,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
73333,2025-01-28,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
75000,2025-01-29,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
73333,2025-01-30,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
73333,2025-01-31,9,Cabe Merah Besar (TW),73210,85000,57501,5,Jakarta Utara
75000,2025-01-01,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
108333,2025-01-02,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
108333,2025-01-03,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
96667,2025-01-04,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
107500,2025-01-05,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
116667,2025-01-06,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
125000,2025-01-07,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
98600,2025-01-08,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
122500,2025-01-09,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
126000,2025-01-10,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
120000,2025-01-11,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
120000,2025-01-12,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
121667,2025-01-13,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
121667,2025-01-14,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
90400,2025-01-15,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
123333,2025-01-16,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
98400,2025-01-17,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
118000,2025-01-18,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
116000,2025-01-19,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
111667,2025-01-20,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
112500,2025-01-21,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
100000,2025-01-22,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
95000,2025-01-23,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
100000,2025-01-24,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
101667,2025-01-25,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
101667,2025-01-26,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
96250,2025-01-27,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
100000,2025-01-28,10,Cabe Rawit Merah,106865,126000,75000,5,Jakarta Utara
